Date;Time;Operation Mode;System Status;Flow [m³/h] W1-BF1;Flow [m³/h] W3-BF1 OR HW VFD Speed [Hz];Inlet Pressure [Bar];Outlet Pressure [Bar];Diff. Pressure [Bar];Uv Unit Temperature [°C];Uv-I Sensor [W/m²];Total Lamp Pwr [kW];Calculated [m³];ByPass;Alarm;Flow Limit;Allowed Flow [m³];FullTime
02-05-2023;14:46:25;Ballast;Running Ballast;180;0;4,18;4,1;0,08;9,6;372;71,995;686,3;System In Line;System Ok;500;182,5;02-05-2023 14:46
02-05-2023;14:46:31;Ballast;Running Ballast;180;0;4,2;4,11;0,08;9,6;372;71,988;686,6;System In Line;System Ok;500;182,5;02-05-2023 14:46
02-05-2023;14:46:36;Ballast;Running Ballast;180;0;4,18;4,12;0,08;9,6;372;71,995;686,8;System In Line;System Ok;500;182,5;02-05-2023 14:46
02-05-2023;14:46:42;Ballast;Running Ballast;180;0;4,2;4,09;0,07;9,6;372;72;687,1;System In Line;System Ok;500;182,5;02-05-2023 14:46
02-05-2023;14:46:47;Ballast;Running Ballast;179;0;4,19;4,11;0,09;9,6;372;72,001;687,4;System In Line;System Ok;500;182,5;02-05-2023 14:46
02-05-2023;14:46:53;Ballast;Running Ballast;182;0;4,19;4,12;0,1;9,6;372;72,007;687,7;System In Line;System Ok;500;182,5;02-05-2023 14:46
02-05-2023;14:46:58;Ballast;Running Ballast;181;0;4,19;4,09;0,08;9,6;372;72,008;687,9;System In Line;System Ok;500;182,5;02-05-2023 14:46
02-05-2023;14:47:04;Ballast;Running Ballast;182;0;4,16;4,1;0,08;9,6;371;72,004;688,3;System In Line;System Ok;500;181,875;02-05-2023 14:47
02-05-2023;14:47:09;Ballast;Running Ballast;183;0;4,19;4,09;0,08;9,6;372;72,002;688,5;System In Line;System Ok;500;182,5;02-05-2023 14:47
02-05-2023;14:47:15;Ballast;Running Ballast;181;0;4,18;4,09;0,09;9,6;371;71,995;688,8;System In Line;System Ok;500;181,875;02-05-2023 14:47
02-05-2023;14:47:20;Ballast;Running Ballast;181;0;4,2;4,08;0,1;9,6;371;72;689,1;System In Line;System Ok;500;181,875;02-05-2023 14:47
02-05-2023;14:47:26;Ballast;Running Ballast;181;0;4,2;4,1;0,1;9,6;371;71,997;689,4;System In Line;System Ok;500;181,875;02-05-2023 14:47
02-05-2023;14:47:31;Ballast;Running Ballast;182;0;4,2;4,1;0,1;9,6;371;71,997;689,6;System In Line;System Ok;500;181,875;02-05-2023 14:47
02-05-2023;14:47:37;Ballast;Running Ballast;183;0;4,21;4,12;0,09;9,6;371;72;689,9;System In Line;System Ok;500;181,875;02-05-2023 14:47
02-05-2023;14:47:43;Ballast;Running Ballast;182;0;4,21;4,1;0,1;9,6;371;72,006;690,2;System In Line;System Ok;500;181,875;02-05-2023 14:47
02-05-2023;14:47:48;Ballast;Running Ballast;182;0;4,19;4,1;0,1;9,6;371;72,008;690,5;System In Line;System Ok;500;181,875;02-05-2023 14:47
02-05-2023;14:47:53;Ballast;Running Ballast;182;0;4,2;4,09;0,09;9,6;371;72,002;690,7;System In Line;System Ok;500;181,875;02-05-2023 14:47
02-05-2023;14:47:59;Ballast;Running Ballast;181;0;4,19;4,08;0,09;9,6;371;72,01;691;System In Line;System Ok;500;181,875;02-05-2023 14:47
02-05-2023;14:48:04;Ballast;Running Ballast;181;0;4,21;4,09;0,1;9,6;371;71,997;691,3;System In Line;System Ok;500;181,875;02-05-2023 14:48
02-05-2023;14:48:10;Ballast;Running Ballast;181;0;4,19;4,08;0,11;9,6;371;71,994;691,6;System In Line;System Ok;500;181,875;02-05-2023 14:48
02-05-2023;14:48:15;Ballast;Running Ballast;182;0;4,19;4,09;0,1;9,6;371;71,994;691,9;System In Line;System Ok;500;181,875;02-05-2023 14:48
02-05-2023;14:48:21;Ballast;Running Ballast;181;0;4,2;4,07;0,11;9,6;371;71,995;692,1;System In Line;System Ok;500;181,875;02-05-2023 14:48
02-05-2023;14:48:26;Ballast;Running Ballast;181;0;4,2;4,07;0,12;9,6;370;71,995;692,4;System In Line;System Ok;500;181,25;02-05-2023 14:48
02-05-2023;14:48:32;Ballast;Running Ballast;181;0;4,17;4,06;0,12;9,6;370;72,006;692,7;System In Line;System Ok;500;181,25;02-05-2023 14:48
02-05-2023;14:48:37;Ballast;Running Ballast;182;0;4,19;4,07;0,11;9,6;370;72,003;693;System In Line;System Ok;500;181,25;02-05-2023 14:48
02-05-2023;14:48:43;Ballast;Running Ballast;181;0;4,19;4,07;0,12;9,7;370;72,001;693,2;System In Line;System Ok;500;181,25;02-05-2023 14:48
02-05-2023;14:48:48;Ballast;Running Ballast;181;0;4,18;4,06;0,12;9,7;370;71,994;693,5;System In Line;System Ok;500;181,25;02-05-2023 14:48
02-05-2023;14:48:54;Ballast;Running Ballast;181;0;4,19;4,08;0,12;9,7;370;71,996;693,8;System In Line;System Ok;500;181,25;02-05-2023 14:48
02-05-2023;14:48:59;Ballast;Running Ballast;181;0;4,19;4,07;0,12;9,7;370;72,004;694,1;System In Line;System Ok;500;181,25;02-05-2023 14:48
02-05-2023;14:49:05;Ballast;Running Ballast;182;0;4,17;4,06;0,11;9,7;370;71,992;694,3;System In Line;System Ok;500;181,25;02-05-2023 14:49
02-05-2023;14:49:10;Ballast;Running Ballast;181;0;4,19;4,07;0,12;9,7;370;72,003;694,6;System In Line;System Ok;500;181,25;02-05-2023 14:49
02-05-2023;14:49:16;Ballast;Running Ballast;181;0;4,19;4,07;0,13;9,7;370;72;694,9;System In Line;System Ok;500;181,25;02-05-2023 14:49
02-05-2023;14:49:21;Ballast;Running Ballast;181;0;4,22;4,07;0,13;9,7;370;72,006;695,2;System In Line;System Ok;500;181,25;02-05-2023 14:49
02-05-2023;14:49:27;Ballast;Running Ballast;180;0;4,2;4,09;0,13;9,7;369;71,993;695,5;System In Line;System Ok;500;181,25;02-05-2023 14:49
02-05-2023;14:49:32;Ballast;Running Ballast;181;0;4,18;4,05;0,13;9,7;369;72,01;695,7;System In Line;System Ok;500;181,25;02-05-2023 14:49
02-05-2023;14:49:38;Ballast;Running Ballast;181;0;4,18;4,05;0,12;9,7;370;71,997;696;System In Line;System Ok;500;180,625;02-05-2023 14:49
02-05-2023;14:49:43;Ballast;Running Ballast;181;0;4,19;4,08;0,13;9,7;369;72,008;696,3;System In Line;System Ok;500;181,25;02-05-2023 14:49
02-05-2023;14:49:49;Ballast;Running Ballast;180;0;4,17;4,05;0,13;9,7;369;71,988;696,6;System In Line;System Ok;500;180,625;02-05-2023 14:49
02-05-2023;14:49:54;Ballast;Running Ballast;181;0;4,19;4,03;0,13;9,7;369;72,008;696,8;System In Line;System Ok;500;180,625;02-05-2023 14:49
02-05-2023;14:50:00;Ballast;Running Ballast;181;0;4,2;4,05;0,14;9,7;369;72,002;697,1;System In Line;System Ok;500;180,625;02-05-2023 14:50
02-05-2023;14:50:05;Ballast;Running Ballast;181;0;4,18;4,03;0,15;9,7;369;72,001;697,4;System In Line;System Ok;500;180,625;02-05-2023 14:50
02-05-2023;14:50:11;Ballast;Running Ballast;180;0;4,19;4,04;0,15;9,7;369;72,001;697,7;System In Line;System Ok;500;180,625;02-05-2023 14:50
02-05-2023;14:50:16;Ballast;Running Ballast;181;0;4,17;4,04;0,15;9,7;368;71,996;697,9;System In Line;System Ok;500;180;02-05-2023 14:50
02-05-2023;14:50:22;Ballast;Running Ballast;180;0;4,19;4,04;0,15;9,7;368;71,992;698,2;System In Line;System Ok;500;180;02-05-2023 14:50
02-05-2023;14:50:27;Ballast;Running Ballast;180;0;4,2;4,02;0,16;9,7;368;72,008;698,5;System In Line;System Ok;500;180;02-05-2023 14:50
02-05-2023;14:50:33;Ballast;Running Ballast;180;0;4,17;4,02;0,17;9,7;368;71,993;698,8;System In Line;System Ok;500;180;02-05-2023 14:50
02-05-2023;14:50:38;Ballast;Running Ballast;180;0;4,2;4,03;0,16;9,7;368;72,008;699;System In Line;System Ok;500;180;02-05-2023 14:50
02-05-2023;14:50:44;Ballast;Running Ballast;180;0;4,21;4,04;0,16;9,7;368;72,001;699,3;System In Line;System Ok;500;180;02-05-2023 14:50
02-05-2023;14:50:49;Ballast;Running Ballast;181;0;4,17;4,03;0,17;9,7;368;72,002;699,6;System In Line;System Ok;500;180;02-05-2023 14:50
02-05-2023;14:50:55;Ballast;Running Ballast;180;0;4,2;4,01;0,17;9,7;368;72;699,9;System In Line;System Ok;500;180;02-05-2023 14:50
02-05-2023;14:51:00;Ballast;Running Ballast;180;0;4,2;4,02;0,17;9,8;368;72,003;700,1;System In Line;System Ok;500;180;02-05-2023 14:51
02-05-2023;14:51:06;Ballast;Running Ballast;180;0;4,19;4,02;0,18;9,7;368;72,008;700,4;System In Line;System Ok;500;180;02-05-2023 14:51
02-05-2023;14:51:11;Ballast;Running Ballast;181;0;4,19;4,01;0,18;9,8;368;71,991;700,7;System In Line;System Ok;500;180;02-05-2023 14:51
02-05-2023;14:51:17;Ballast;Running Ballast;180;0;4,21;4,02;0,18;9,8;367;72,01;701;System In Line;System Ok;500;180;02-05-2023 14:51
02-05-2023;14:51:22;Ballast;Running Ballast;180;0;4,19;4,01;0,19;9,8;367;71,996;701,3;System In Line;System Ok;500;179,375;02-05-2023 14:51
02-05-2023;14:51:28;Ballast;Running Ballast;180;0;4,21;4,03;0,18;9,8;367;72;701,5;System In Line;System Ok;500;179,375;02-05-2023 14:51
02-05-2023;14:51:33;Ballast;Running Ballast;180;0;4,18;4,01;0,18;9,8;367;72,007;701,8;System In Line;System Ok;500;179,375;02-05-2023 14:51
02-05-2023;14:51:39;Ballast;Running Ballast;180;0;4,2;3,99;0,19;9,8;367;71,991;702,1;System In Line;System Ok;500;179,375;02-05-2023 14:51
02-05-2023;14:51:45;Ballast;Running Ballast;180;0;4,21;4;0,19;9,8;367;72,005;702,4;System In Line;System Ok;500;179,375;02-05-2023 14:51
02-05-2023;14:51:50;Ballast;Running Ballast;180;0;4,2;4;0,2;9,8;367;72,002;702,6;System In Line;System Ok;500;179,375;02-05-2023 14:51
02-05-2023;14:51:55;Ballast;Running Ballast;180;0;4,2;4;0,2;9,7;367;71,989;702,9;System In Line;System Ok;500;179,375;02-05-2023 14:51
02-05-2023;14:52:01;Ballast;Running Ballast;179;0;4,18;3,98;0,21;9,7;367;72,004;703,2;System In Line;System Ok;500;179,375;02-05-2023 14:52
02-05-2023;14:52:07;Ballast;Running Ballast;179;0;4,2;3,98;0,21;9,7;366;72,01;703,4;System In Line;System Ok;500;178,75;02-05-2023 14:52
02-05-2023;14:52:12;Ballast;Running Ballast;180;0;4,2;3,99;0,21;9,7;366;71,996;703,7;System In Line;System Ok;500;178,75;02-05-2023 14:52
02-05-2023;14:52:17;Ballast;Running Ballast;180;0;4,2;3,99;0,2;9,7;366;71,998;704;System In Line;System Ok;500;178,75;02-05-2023 14:52
02-05-2023;14:52:23;Ballast;Running Ballast;179;0;4,19;4;0,2;9,7;366;72,012;704,3;System In Line;System Ok;500;178,75;02-05-2023 14:52
02-05-2023;14:52:28;Ballast;Running Ballast;179;0;4,19;3,97;0,2;9,7;366;71,999;704,5;System In Line;System Ok;500;178,75;02-05-2023 14:52
02-05-2023;14:52:34;Ballast;Running Ballast;180;0;4,21;3,98;0,22;9,7;366;71,991;704,8;System In Line;System Ok;500;178,75;02-05-2023 14:52
02-05-2023;14:52:40;Ballast;Running Ballast;178;0;4,2;3,96;0,24;9,7;366;71,997;705,1;System In Line;System Ok;500;178,75;02-05-2023 14:52
02-05-2023;14:52:45;Ballast;Running Ballast;179;0;4,2;3,98;0,23;9,7;366;72,006;705,4;System In Line;System Ok;500;178,75;02-05-2023 14:52
02-05-2023;14:52:50;Ballast;Running Ballast;179;0;4,2;3,96;0,22;9,7;366;71,992;705,6;System In Line;System Ok;500;178,75;02-05-2023 14:52
02-05-2023;14:52:56;Ballast;Running Ballast;180;0;4,2;3,96;0,23;9,7;366;72,002;705,9;System In Line;System Ok;500;178,75;02-05-2023 14:52
02-05-2023;14:53:01;Ballast;Running Ballast;180;0;4,22;3,98;0,24;9,7;366;72,003;706,2;System In Line;System Ok;500;178,75;02-05-2023 14:53
02-05-2023;14:53:07;Ballast;Running Ballast;178;0;4,19;3,95;0,24;9,7;366;72,004;706,5;System In Line;System Ok;500;178,75;02-05-2023 14:53
02-05-2023;14:53:12;Ballast;Running Ballast;178;0;4,21;3,97;0,24;9,7;366;71,999;706,7;System In Line;System Ok;500;178,75;02-05-2023 14:53
02-05-2023;14:53:18;Ballast;Running Ballast;179;0;4,18;3,95;0,23;9,7;366;71,99;707;System In Line;System Ok;500;178,75;02-05-2023 14:53
02-05-2023;14:53:23;Ballast;Running Ballast;179;0;4,2;3,96;0,24;9,7;365;72,003;707,2;System In Line;System Ok;500;178,125;02-05-2023 14:53
02-05-2023;14:53:29;Ballast;Running Ballast;178;0;4,21;3,97;0,24;9,7;365;72,001;707,5;System In Line;System Ok;500;178,125;02-05-2023 14:53
02-05-2023;14:53:34;Ballast;Running Ballast;179;0;4,2;3,96;0,25;9,7;365;72,006;707,8;System In Line;System Ok;500;178,125;02-05-2023 14:53
02-05-2023;14:53:40;Ballast;Running Ballast;178;0;4,19;3,94;0,25;9,7;365;72,011;708,1;System In Line;System Ok;500;178,125;02-05-2023 14:53
02-05-2023;14:53:45;Ballast;Running Ballast;179;0;4,21;3,95;0,25;9,7;365;71,996;708,3;System In Line;System Ok;500;178,125;02-05-2023 14:53
02-05-2023;14:53:51;Ballast;Running Ballast;178;0;4,21;3,95;0,25;9,7;365;71,997;708,6;System In Line;System Ok;500;178,125;02-05-2023 14:53
02-05-2023;14:53:56;Ballast;Running Ballast;178;0;4,2;3,92;0,26;9,7;365;72,006;708,9;System In Line;System Ok;500;178,125;02-05-2023 14:53
02-05-2023;14:54:02;Ballast;Running Ballast;178;0;4,2;3,92;0,27;9,7;365;72;709,2;System In Line;System Ok;500;178,125;02-05-2023 14:54
02-05-2023;14:54:07;Ballast;Running Ballast;178;0;4,2;3,92;0,28;9,7;365;72,005;709,4;System In Line;System Ok;500;178,125;02-05-2023 14:54
02-05-2023;14:54:13;Ballast;Running Ballast;179;0;4,21;3,94;0,28;9,7;365;71,994;709,7;System In Line;System Ok;500;178,125;02-05-2023 14:54
02-05-2023;14:54:18;Ballast;Running Ballast;178;0;4,2;3,9;0,28;9,7;365;72,005;710;System In Line;System Ok;500;178,125;02-05-2023 14:54
02-05-2023;14:54:24;Ballast;Running Ballast;178;0;4,19;3,91;0,29;9,7;365;72,007;710,3;System In Line;System Ok;500;178,125;02-05-2023 14:54
02-05-2023;14:54:29;Ballast;Running Ballast;177;0;4,2;3,89;0,29;9,7;365;71,997;710,5;System In Line;System Ok;500;178,125;02-05-2023 14:54
02-05-2023;14:54:35;Ballast;Running Ballast;178;0;4,2;3,9;0,3;9,7;365;71,996;710,8;System In Line;System Ok;500;178,125;02-05-2023 14:54
02-05-2023;14:54:40;Ballast;Running Ballast;177;0;4,19;3,88;0,3;9,7;365;72,012;711,1;System In Line;System Ok;500;178,125;02-05-2023 14:54
02-05-2023;14:54:46;Ballast;Running Ballast;178;0;4,21;3,9;0,3;9,7;364;72,005;711,4;System In Line;System Ok;500;177,5;02-05-2023 14:54
02-05-2023;14:54:51;Ballast;Running Ballast;177;0;4,19;3,89;0,3;9,7;364;72,001;711,6;System In Line;System Ok;500;177,5;02-05-2023 14:54
02-05-2023;14:54:57;Ballast;Running Ballast;178;0;4,2;3,88;0,3;9,7;364;71,991;711,9;System In Line;System Ok;500;177,5;02-05-2023 14:54
02-05-2023;14:55:02;Ballast;Filter Flushing;182;15;4,12;3,93;0,29;9,7;363;72,011;712,1;System In Line;System Ok;500;176,875;02-05-2023 14:55
02-05-2023;14:55:08;Ballast;Filter Flushing;255;47;4,05;4;0,2;9,7;364;71,992;712,5;System In Line;System Ok;500;177,5;02-05-2023 14:55
02-05-2023;14:55:14;Ballast;Running Ballast;225;49;4,14;4,1;0,08;9,7;366;72,008;712,9;System In Line;System Ok;500;178,75;02-05-2023 14:55
02-05-2023;14:55:19;Ballast;Running Ballast;166;26;4,28;4,23;0,06;9,7;367;72,012;713,2;System In Line;System Ok;500;179,375;02-05-2023 14:55
02-05-2023;14:55:24;Ballast;Running Ballast;119;3;4,24;4,17;0,06;9,7;367;72,008;713,4;System In Line;System Ok;500;179,375;02-05-2023 14:55
02-05-2023;14:55:30;Ballast;Running Ballast;132;0;4,23;4,16;0,06;9,8;366;71,999;713,6;System In Line;System Ok;500;178,75;02-05-2023 14:55
02-05-2023;14:55:35;Ballast;Running Ballast;164;0;4,24;4,16;0,06;9,8;365;72;713,8;System In Line;System Ok;500;178,125;02-05-2023 14:55
02-05-2023;14:55:41;Ballast;Running Ballast;166;0;4,21;4,14;0,07;9,8;364;72,008;714,1;System In Line;System Ok;500;177,5;02-05-2023 14:55
02-05-2023;14:55:46;Ballast;Running Ballast;166;0;4,2;4,15;0,07;9,8;364;72,004;714,3;System In Line;System Ok;500;177,5;02-05-2023 14:55
02-05-2023;14:55:52;Ballast;Running Ballast;167;0;4,2;4,14;0,06;9,8;364;72,004;714,6;System In Line;System Ok;500;177,5;02-05-2023 14:55
02-05-2023;14:55:58;Ballast;Running Ballast;189;0;4,17;4,07;0,07;9,8;364;72,01;714,9;System In Line;System Ok;500;177,5;02-05-2023 14:55
02-05-2023;14:56:03;Ballast;Running Ballast;195;0;4,17;4,11;0,07;9,8;364;72,007;715,1;System In Line;System Ok;500;177,5;02-05-2023 14:56
02-05-2023;14:56:09;Ballast;Running Ballast;189;0;4,18;4,13;0,06;9,8;364;72,006;715,5;System In Line;System Ok;500;177,5;02-05-2023 14:56
02-05-2023;14:56:14;Ballast;Running Ballast;188;0;4,18;4,1;0,06;9,8;364;71,996;715,7;System In Line;System Ok;500;177,5;02-05-2023 14:56
02-05-2023;14:56:19;Ballast;Running Ballast;188;0;4,18;4,11;0,07;9,8;364;72,009;716;System In Line;System Ok;500;177,5;02-05-2023 14:56
02-05-2023;14:56:25;Ballast;Running Ballast;183;0;4,2;4,14;0,07;9,8;364;71,995;716,3;System In Line;System Ok;500;177,5;02-05-2023 14:56
02-05-2023;14:56:30;Ballast;Running Ballast;171;0;4,2;4,15;0,06;9,8;364;72;716,5;System In Line;System Ok;500;177,5;02-05-2023 14:56
02-05-2023;14:56:36;Ballast;Running Ballast;169;0;4,22;4,15;0,06;9,8;364;71,998;716,8;System In Line;System Ok;500;177,5;02-05-2023 14:56
02-05-2023;14:56:41;Ballast;Running Ballast;169;0;4,21;4,17;0,06;9,8;364;72,001;717,1;System In Line;System Ok;500;177,5;02-05-2023 14:56
02-05-2023;14:56:47;Ballast;Running Ballast;170;0;4,22;4,15;0,06;9,8;364;72;717,3;System In Line;System Ok;500;177,5;02-05-2023 14:56
02-05-2023;14:56:52;Ballast;Running Ballast;170;0;4,22;4,16;0,07;9,8;364;71,999;717,6;System In Line;System Ok;500;177,5;02-05-2023 14:56
02-05-2023;14:56:58;Ballast;Running Ballast;171;0;4,21;4,16;0,07;9,8;364;71,995;717,9;System In Line;System Ok;500;177,5;02-05-2023 14:56
02-05-2023;14:57:03;Ballast;Running Ballast;170;0;4,21;4,15;0,07;9,8;363;72,006;718,1;System In Line;System Ok;500;177,5;02-05-2023 14:57
02-05-2023;14:57:09;Ballast;Running Ballast;170;0;4,23;4,16;0,07;9,8;364;72,001;718,4;System In Line;System Ok;500;177,5;02-05-2023 14:57
02-05-2023;14:57:15;Ballast;Running Ballast;170;0;4,23;4,15;0,07;9,8;364;71,987;718,7;System In Line;System Ok;500;177,5;02-05-2023 14:57
02-05-2023;14:57:20;Ballast;Running Ballast;181;0;4,19;4,11;0,07;9,8;363;72,007;718,9;System In Line;System Ok;500;176,875;02-05-2023 14:57
02-05-2023;14:57:25;Ballast;Running Ballast;183;0;4,19;4,11;0,08;9,8;363;71,994;719,2;System In Line;System Ok;500;176,875;02-05-2023 14:57
02-05-2023;14:57:31;Ballast;Running Ballast;183;0;4,2;4,12;0,07;9,8;363;72,006;719,5;System In Line;System Ok;500;176,875;02-05-2023 14:57
02-05-2023;14:57:36;Ballast;Running Ballast;183;0;4,18;4,11;0,08;9,8;363;71,991;719,7;System In Line;System Ok;500;176,875;02-05-2023 14:57
02-05-2023;14:57:42;Ballast;Running Ballast;184;0;4,18;4,1;0,07;9,8;363;72,009;720;System In Line;System Ok;500;176,875;02-05-2023 14:57
02-05-2023;14:57:47;Ballast;Running Ballast;179;0;4,21;4,13;0,07;9,8;364;71,988;720,3;System In Line;System Ok;500;177,5;02-05-2023 14:57
02-05-2023;14:57:53;Ballast;Running Ballast;177;0;4,21;4,12;0,08;9,8;364;72,006;720,6;System In Line;System Ok;500;177,5;02-05-2023 14:57
02-05-2023;14:57:59;Ballast;Running Ballast;177;0;4,2;4,14;0,08;9,8;364;71,993;720,9;System In Line;System Ok;500;177,5;02-05-2023 14:57
02-05-2023;14:58:04;Ballast;Running Ballast;177;0;4,2;4,12;0,07;9,8;364;72,004;721,1;System In Line;System Ok;500;177,5;02-05-2023 14:58
02-05-2023;14:58:09;Ballast;Running Ballast;177;0;4,2;4,13;0,08;9,8;364;72,003;721,4;System In Line;System Ok;500;177,5;02-05-2023 14:58
02-05-2023;14:58:15;Ballast;Running Ballast;177;0;4,22;4,12;0,08;9,8;364;71,993;721,7;System In Line;System Ok;500;177,5;02-05-2023 14:58
02-05-2023;14:58:21;Ballast;Running Ballast;177;0;4,19;4,12;0,07;9,8;364;72,012;722;System In Line;System Ok;500;177,5;02-05-2023 14:58
02-05-2023;14:58:26;Ballast;Running Ballast;176;0;4,19;4,12;0,08;9,8;364;71,996;722,2;System In Line;System Ok;500;177,5;02-05-2023 14:58
02-05-2023;14:58:31;Ballast;Running Ballast;178;0;4,2;4,14;0,07;9,8;364;71,994;722,4;System In Line;System Ok;500;176,875;02-05-2023 14:58
02-05-2023;14:58:37;Ballast;Running Ballast;177;0;4,18;4,12;0,07;9,8;363;71,998;722,7;System In Line;System Ok;500;176,875;02-05-2023 14:58
02-05-2023;14:58:42;Ballast;Running Ballast;177;0;4,21;4,12;0,07;9,8;363;71,991;723;System In Line;System Ok;500;176,875;02-05-2023 14:58
02-05-2023;14:58:48;Ballast;Running Ballast;177;0;4,19;4,12;0,08;9,8;363;71,994;723,3;System In Line;System Ok;500;176,875;02-05-2023 14:58
02-05-2023;14:58:53;Ballast;Running Ballast;176;0;4,19;4,11;0,08;9,8;363;71,994;723,5;System In Line;System Ok;500;176,875;02-05-2023 14:58
02-05-2023;14:58:59;Ballast;Running Ballast;177;0;4,21;4,11;0,08;9,8;363;71,999;723,8;System In Line;System Ok;500;176,875;02-05-2023 14:58
02-05-2023;14:59:04;Ballast;Running Ballast;177;0;4,19;4,12;0,08;9,8;363;72,007;724,1;System In Line;System Ok;500;176,875;02-05-2023 14:59
02-05-2023;14:59:10;Ballast;Running Ballast;177;0;4,22;4,13;0,08;9,8;363;72,005;724,4;System In Line;System Ok;500;176,875;02-05-2023 14:59
02-05-2023;14:59:16;Ballast;Running Ballast;177;0;4,18;4,13;0,08;9,8;363;72,001;724,6;System In Line;System Ok;500;176,875;02-05-2023 14:59
02-05-2023;14:59:21;Ballast;Running Ballast;177;0;4,2;4,11;0,07;9,8;363;72,006;724,9;System In Line;System Ok;500;176,875;02-05-2023 14:59
02-05-2023;14:59:26;Ballast;Running Ballast;176;0;4,19;4,11;0,08;9,8;363;72,01;725,1;System In Line;System Ok;500;176,875;02-05-2023 14:59
02-05-2023;14:59:32;Ballast;Running Ballast;176;0;4,21;4,13;0,09;9,7;363;71,996;725,4;System In Line;System Ok;500;176,875;02-05-2023 14:59
02-05-2023;14:59:37;Ballast;Running Ballast;177;0;4,21;4,12;0,09;9,7;363;72,007;725,7;System In Line;System Ok;500;176,875;02-05-2023 14:59
02-05-2023;14:59:43;Ballast;Running Ballast;177;0;4,21;4,12;0,08;9,7;363;72,001;726;System In Line;System Ok;500;176,875;02-05-2023 14:59
02-05-2023;14:59:48;Ballast;Running Ballast;177;0;4,19;4,11;0,08;9,7;363;71,995;726,2;System In Line;System Ok;500;176,875;02-05-2023 14:59
02-05-2023;14:59:54;Ballast;Running Ballast;178;0;4,2;4,11;0,08;9,7;363;71,998;726,5;System In Line;System Ok;500;176,875;02-05-2023 14:59
02-05-2023;15:00:00;Ballast;Running Ballast;177;0;4,2;4,1;0,09;9,7;363;72,007;726,8;System In Line;System Ok;500;176,875;02-05-2023 15:00
02-05-2023;15:00:06;Ballast;Running Ballast;176;0;4,2;4,12;0,09;9,7;362;71,989;727,1;System In Line;System Ok;500;176,25;02-05-2023 15:00
02-05-2023;15:00:11;Ballast;Running Ballast;177;0;4,19;4,12;0,09;9,7;362;71,993;727,3;System In Line;System Ok;500;176,25;02-05-2023 15:00
02-05-2023;15:00:17;Ballast;Running Ballast;177;0;4,23;4,11;0,09;9,7;362;72,002;727,6;System In Line;System Ok;500;176,25;02-05-2023 15:00
02-05-2023;15:00:22;Ballast;Running Ballast;177;0;4,21;4,13;0,09;9,7;362;71,993;727,9;System In Line;System Ok;500;176,25;02-05-2023 15:00
02-05-2023;15:00:28;Ballast;Running Ballast;177;0;4,18;4,1;0,09;9,7;362;72,003;728,1;System In Line;System Ok;500;176,25;02-05-2023 15:00
02-05-2023;15:00:33;Ballast;Running Ballast;177;0;4,21;4,11;0,1;9,7;362;72,002;728,4;System In Line;System Ok;500;176,25;02-05-2023 15:00
02-05-2023;15:00:39;Ballast;Running Ballast;177;0;4,18;4,09;0,1;9,7;362;71,993;728,7;System In Line;System Ok;500;176,25;02-05-2023 15:00
02-05-2023;15:00:44;Ballast;Running Ballast;177;0;4,2;4,11;0,09;9,7;362;71,995;729;System In Line;System Ok;500;176,25;02-05-2023 15:00
02-05-2023;15:00:50;Ballast;Running Ballast;178;0;4,2;4,11;0,1;9,7;362;72,006;729,2;System In Line;System Ok;500;176,25;02-05-2023 15:00
02-05-2023;15:00:55;Ballast;Running Ballast;177;0;4,19;4,1;0,1;9,7;362;71,995;729,5;System In Line;System Ok;500;176,25;02-05-2023 15:00
02-05-2023;15:01:01;Ballast;Running Ballast;176;0;4,21;4,1;0,1;9,7;362;71,995;729,8;System In Line;System Ok;500;176,25;02-05-2023 15:01
02-05-2023;15:01:06;Ballast;Running Ballast;176;0;4,2;4,09;0,1;9,7;362;72;730,1;System In Line;System Ok;500;176,25;02-05-2023 15:01
02-05-2023;15:01:12;Ballast;Running Ballast;176;0;4,22;4,1;0,1;9,7;362;71,999;730,3;System In Line;System Ok;500;176,25;02-05-2023 15:01
02-05-2023;15:01:17;Ballast;Running Ballast;176;0;4,2;4,07;0,12;9,7;362;71,992;730,5;System In Line;System Ok;500;176,25;02-05-2023 15:01
02-05-2023;15:01:23;Ballast;Running Ballast;176;0;4,19;4,07;0,12;9,7;362;72,001;730,8;System In Line;System Ok;500;176,25;02-05-2023 15:01
02-05-2023;15:01:28;Ballast;Running Ballast;176;0;4,2;4,09;0,12;9,7;362;72,004;731,1;System In Line;System Ok;500;176,25;02-05-2023 15:01
02-05-2023;15:01:34;Ballast;Running Ballast;177;0;4,19;4,08;0,11;9,7;362;71,993;731,4;System In Line;System Ok;500;176,25;02-05-2023 15:01
02-05-2023;15:01:39;Ballast;Running Ballast;176;0;4,2;4,07;0,12;9,7;362;71,999;731,6;System In Line;System Ok;500;176,25;02-05-2023 15:01
02-05-2023;15:01:45;Ballast;Running Ballast;175;0;4,2;4,09;0,12;9,8;362;72,005;731,9;System In Line;System Ok;500;176,25;02-05-2023 15:01
02-05-2023;15:01:50;Ballast;Running Ballast;176;0;4,2;4,06;0,12;9,8;362;72,005;732,2;System In Line;System Ok;500;176,25;02-05-2023 15:01
